activity	time	p	p_peak	p_smooth
Rollerblading	1460.0	1.2811629549335348e-5	0.04023470590505102	0.026823137270034016
Golfing	1460.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1460.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1460.0	0.0	0.0	0.0
Running	1465.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1465.0	0.0	0.0	0.0
Biking	1465.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1465.0	6.202418844482599e-5	0.01341488294688306	0.013789356795877986
Doing yoga	1465.0	3.7575456457552683e-6	0.008801489862111423	0.005867659908074282
Fishing	1465.0	1.109887148942486e-4	0.06640267125291618	0.06640267125291618
Dancing	1465.0	5.514082206535092e-4	0.7396822800788473	0.7421441833276253
Playing football	1465.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1465.0	0.0	0.0	0.0
Playing soccer	1465.0	0.0	0.0	0.0
Doing aerobics	1465.0	1.0266853816933121e-5	0.01678518107256822	0.01678518107256822
Hunting	1465.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1465.0	8.809510334237704e-5	0.07146516929067527	0.072152647664275
Rollerblading	1465.0	0.0	0.0	0.013411568635017008
Golfing	1465.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1465.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1465.0	0.0	0.0	0.0
Running	1470.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1470.0	0.0	0.0	0.0
Biking	1470.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1470.0	7.185108827050831e-5	0.01554029102069512	0.01370917718643184
Doing yoga	1470.0	0.0	0.0	0.002933829954037141
Fishing	1470.0	1.109887148942486e-4	0.06640267125291618	0.06640267125291618
Dancing	1470.0	5.503756454322587e-4	0.7382971400584423	0.7149194618628862
Playing football	1470.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1470.0	0.0	0.0	0.0
Playing soccer	1470.0	0.0	0.0	0.0
Doing aerobics	1470.0	1.0266853816933121e-5	0.01678518107256822	0.01678518107256822
Hunting	1470.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1470.0	8.809510334237704e-5	0.07146516929067527	0.07101390031324521
Rollerblading	1470.0	0.0	0.0	0.0
Golfing	1470.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1470.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1470.0	0.0	0.0	0.0
Running	1475.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1475.0	0.0	0.0	0.0
Biking	1475.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1475.0	5.627932827113515e-5	0.01217235759171734	0.013295002068043266
Doing yoga	1475.0	0.0	0.0	0.0
Fishing	1475.0	1.109887148942486e-4	0.06640267125291618	0.06640267125291618
Dancing	1475.0	4.970612556374004e-4	0.666778965451369	0.6935086192767126
Playing football	1475.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1475.0	0.0	0.0	0.0
Playing soccer	1475.0	0.0	0.0	0.0
Doing aerobics	1475.0	1.0266853816933121e-5	0.01678518107256822	0.011190120715045479
Hunting	1475.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1475.0	8.642626574233386e-5	0.07011136235838508	0.07007061054801023
Rollerblading	1475.0	0.0	0.0	0.0
Golfing	1475.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1475.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1475.0	0.0	0.0	0.0
Running	1480.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1480.0	0.0	0.0	0.0
Biking	1480.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1480.0	5.627932827113515e-5	0.01217235759171734	0.011915266898963321
Doing yoga	1480.0	0.0	0.0	0.0
Fishing	1480.0	1.109887148942486e-4	0.06640267125291618	0.06640267125291618
Dancing	1480.0	5.035250351381989e-4	0.6754497523203263	0.6778679786466766
Playing football	1480.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1480.0	0.0	0.0	0.0
Playing soccer	1480.0	0.0	0.0	0.0
Doing aerobics	1480.0	0.0	0.0	0.0055950603575227395
Hunting	1480.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1480.0	8.46067238908912e-5	0.0686352999949703	0.06912732078277523
Rollerblading	1480.0	0.0	0.0	0.0
Golfing	1480.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1480.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1480.0	0.0	0.0	0.0
Running	1485.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1485.0	0.0	0.0	0.0
Biking	1485.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1485.0	5.2713324384722305e-5	0.011401085513455284	0.011188787822970185
Doing yoga	1485.0	0.0	0.0	0.0
Fishing	1485.0	1.109887148942486e-4	0.06640267125291618	0.06640267125291618
Dancing	1485.0	5.153969334151082e-4	0.6913752181683345	0.6815958106855106
Playing football	1485.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1485.0	0.0	0.0	0.0
Playing soccer	1485.0	0.0	0.0	0.0
Doing aerobics	1485.0	0.0	0.0	0.0
Hunting	1485.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1485.0	8.46067238908912e-5	0.0686352999949703	0.07332976779183904
Rollerblading	1485.0	0.0	0.0	0.0
Golfing	1485.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1485.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1485.0	0.0	0.0	0.0
Running	1490.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1490.0	0.0	0.0	0.0
Biking	1490.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1490.0	4.620262272945374e-5	0.009992920363737933	0.010386057067439457
Doing yoga	1490.0	0.0	0.0	0.0
Fishing	1490.0	1.109887148942486e-4	0.06640267125291618	0.06640267125291618
Dancing	1490.0	5.053981752316191e-4	0.6779624615678709	0.6824333804346921
Playing football	1490.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1490.0	0.0	0.0	0.0
Playing soccer	1490.0	0.0	0.0	0.0
Doing aerobics	1490.0	0.0	0.0	0.0
Hunting	1490.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1490.0	1.0196733311384763e-4	0.08271870338557653	0.07802423558870779
Rollerblading	1490.0	0.0	0.0	0.0
Golfing	1490.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1490.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1490.0	0.0	0.0	0.0
Running	1495.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1495.0	0.0	0.0	0.0
Biking	1495.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1495.0	4.514496567207935e-5	0.009764165325125158	0.01111001691110286
Doing yoga	1495.0	0.0	0.0	0.0
Fishing	1495.0	1.109887148942486e-4	0.06640267125291618	0.06605495252582395
Dancing	1495.0	5.053981752316191e-4	0.6779624615678709	0.6788014787914657
Playing football	1495.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1495.0	0.0	0.0	0.0
Playing soccer	1495.0	0.0	0.0	0.0
Doing aerobics	1495.0	0.0	0.0	0.0
Hunting	1495.0	3.3581461658357954e-5	0.030898502963775578	0.030898502963775578
Bowling	1495.0	1.0196733311384763e-4	0.08271870338557653	0.08271870338557653
Rollerblading	1495.0	0.0	0.0	0.0040565898162288625
Golfing	1495.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1495.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1495.0	0.0	0.0	0.0
Running	1500.0	6.45223543281662e-5	0.04402262110550772	0.04402262110550772
Hiking	1500.0	0.0	0.0	0.0
Biking	1500.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1500.0	6.275508664556233e-5	0.013572965044445487	0.012317039380016943
Doing yoga	1500.0	0.0	0.0	0.0
Fishing	1500.0	1.0924513196589153e-4	0.06535951507163949	0.05179925121317341
Dancing	1500.0	5.072745524552729e-4	0.6804795132386554	0.6292392391884636
Playing football	1500.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1500.0	0.0	0.0	0.0
Playing soccer	1500.0	0.0	0.0	0.0
Doing aerobics	1500.0	0.0	0.0	0.0
Hunting	1500.0	3.3581461658357954e-5	0.030898502963775578	0.033598160375294395
Bowling	1500.0	1.0196733311384763e-4	0.08271870338557653	0.0719675874956782
Rollerblading	1500.0	3.875126569716477e-6	0.012169769448686588	0.008113179632457725
Golfing	1500.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1500.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1500.0	0.0	0.0	0.0
Running	1505.0	6.45223543281662e-5	0.04402262110550772	0.0465172501017741
Hiking	1505.0	0.0	0.0	0.0
Biking	1505.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1505.0	6.294475667847812e-5	0.01361398777048019	0.013441306196160146
Doing yoga	1505.0	0.0	0.0	0.0
Fishing	1505.0	3.950565832047329e-5	0.023635567314964544	0.03754354990052286
Dancing	1505.0	3.945572354641512e-4	0.5292757427588646	0.5727713208522113
Playing football	1505.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1505.0	0.0	0.0	0.0
Playing soccer	1505.0	0.0	0.0	0.0
Doing aerobics	1505.0	0.0	0.0	0.0
Hunting	1505.0	4.23836785775957e-5	0.03899747519833203	0.03629781778681321
Bowling	1505.0	6.220863633468624e-5	0.050465355715881566	0.061216471605779886
Rollerblading	1505.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1505.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1505.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1505.0	0.0	0.0	0.0
Running	1510.0	7.549121524369304e-5	0.05150650809430685	0.04901187909804047
Hiking	1510.0	0.0	0.0	0.0
Biking	1510.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1510.0	6.0739228508997934e-5	0.01313696577355476	0.013075121501531091
Doing yoga	1510.0	0.0	0.0	0.0
Fishing	1510.0	3.950565832047329e-5	0.023635567314964544	0.02363556731496454
Dancing	1510.0	3.7911338291315955e-4	0.5085587065591136	0.514418928946204
Playing football	1510.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1510.0	0.0	0.0	0.0
Playing soccer	1510.0	0.0	0.0	0.0
Doing aerobics	1510.0	0.0	0.0	0.0
Hunting	1510.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1510.0	6.220863633468624e-5	0.050465355715881566	0.050465355715881566
Rollerblading	1510.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1510.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1510.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1510.0	0.0	0.0	0.0
Running	1515.0	7.549121524369304e-5	0.05150650809430685	0.05150650809430685
Hiking	1515.0	0.0	0.0	0.0
Biking	1515.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1515.0	5.7675882765391153e-5	0.012474410960558326	0.012286307035747892
Doing yoga	1515.0	0.0	0.0	0.0
Fishing	1515.0	3.950565832047329e-5	0.023635567314964544	0.02363556731496454
Dancing	1515.0	3.767753254560625e-4	0.5054223375206338	0.5055403465114593
Playing football	1515.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1515.0	0.0	0.0	0.0
Playing soccer	1515.0	0.0	0.0	0.0
Doing aerobics	1515.0	0.0	0.0	0.0
Hunting	1515.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1515.0	6.220863633468624e-5	0.050465355715881566	0.04804503403484075
Rollerblading	1515.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1515.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1515.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1515.0	0.0	0.0	0.0
Running	1520.0	7.549121524369304e-5	0.05150650809430685	0.05150650809430685
Hiking	1520.0	0.0	0.0	0.0
Biking	1520.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1520.0	5.200342146128715e-5	0.011247544373130584	0.011656499902273165
Doing yoga	1520.0	0.0	0.0	0.0
Fishing	1520.0	3.950565832047329e-5	0.023635567314964544	0.02363556731496454
Dancing	1520.0	3.747011831801373e-4	0.5026399954546306	0.5025019548932589
Playing football	1520.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1520.0	0.0	0.0	0.0
Playing soccer	1520.0	0.0	0.0	0.0
Doing aerobics	1520.0	0.0	0.0	0.0
Hunting	1520.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1520.0	5.325804582761634e-5	0.043204390672759094	0.04562471235379992
Rollerblading	1520.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1520.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1520.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1520.0	0.0	0.0	0.0
Running	1525.0	7.549121524369304e-5	0.05150650809430685	0.05150650809430685
Hiking	1525.0	0.0	0.0	0.0
Biking	1525.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1525.0	5.200342146128715e-5	0.011247544373130584	0.011643298747812428
Doing yoga	1525.0	0.0	0.0	0.0
Fishing	1525.0	3.950565832047329e-5	0.023635567314964544	0.02363556731496454
Dancing	1525.0	3.7231832714004347e-4	0.49944353170451206	0.5130886556219639
Playing football	1525.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1525.0	0.0	0.0	0.0
Playing soccer	1525.0	0.0	0.0	0.0
Doing aerobics	1525.0	0.0	0.0	0.0
Hunting	1525.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1525.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1525.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1525.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1525.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1525.0	0.0	0.0	0.0
Running	1530.0	7.549121524369304e-5	0.05150650809430685	0.034337672062871236
Hiking	1530.0	0.0	0.0	0.0
Biking	1530.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1530.0	5.749277474382946e-5	0.012434807497176122	0.013724615226372966
Doing yoga	1530.0	0.0	0.0	0.0
Fishing	1530.0	3.950565832047329e-5	0.023635567314964544	0.02301157238656838
Dancing	1530.0	4.00451411670204e-4	0.5371824397067493	0.515868180782692
Playing football	1530.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1530.0	0.0	0.0	0.0
Playing soccer	1530.0	0.0	0.0	0.0
Doing aerobics	1530.0	0.0	0.0	0.0
Hunting	1530.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1530.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1530.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1530.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1530.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1530.0	0.0	0.0	0.0
Running	1535.0	0.0	0.0	0.018796424389657826
Hiking	1535.0	0.0	0.0	0.0
Biking	1535.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1535.0	8.087254376165463e-5	0.017491493808812195	0.015805931704933506
Doing yoga	1535.0	0.0	0.0	0.0
Fishing	1535.0	3.637673019620701e-5	0.021763582529776046	0.022387577458172214
Dancing	1535.0	3.8091731028396084e-4	0.5109785709368146	0.5173686011732076
Playing football	1535.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1535.0	0.0	0.0	0.0
Playing soccer	1535.0	0.0	0.0	0.0
Doing aerobics	1535.0	0.0	0.0	0.0
Hunting	1535.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1535.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1535.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1535.0	1.676041947892501e-5	0.007148071514001951	0.007148071514001951
Boating	1535.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1535.0	0.0	0.0	0.0
Running	1540.0	7.156491147898021e-6	0.004882765074666621	0.004391862002265338
Hiking	1540.0	0.0	0.0	0.0
Biking	1540.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1540.0	8.087254376165463e-5	0.017491493808812195	0.017707466120493152
Doing yoga	1540.0	0.0	0.0	0.0
Fishing	1540.0	3.637673019620701e-5	0.021763582529776046	0.021763582529776046
Dancing	1540.0	3.756738657005115e-4	0.5039447928760591	0.5110371330284863
Playing football	1540.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1540.0	0.0	0.0	0.0
Playing soccer	1540.0	0.0	0.0	0.0
Doing aerobics	1540.0	0.0	0.0	0.0
Hunting	1540.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1540.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1540.0	3.875126569716477e-6	0.012169769448686588	0.01216976944868659
Golfing	1540.0	1.676041947892501e-5	0.007148071514001951	0.004765381009334634
Boating	1540.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1540.0	0.0	0.0	0.0
Running	1545.0	1.2154485969395008e-5	0.008292820932129392	0.007156135646308469
Hiking	1545.0	0.0	0.0	0.0
Biking	1545.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1545.0	8.386821075590374e-5	0.018139410743855063	0.018195035856787434
Doing yoga	1545.0	0.0	0.0	0.0
Fishing	1545.0	3.637673019620701e-5	0.021763582529776046	0.021763582529776046
Dancing	1545.0	3.862917230667415e-4	0.5181880352725851	0.5040969872966148
Playing football	1545.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1545.0	0.0	0.0	0.0
Playing soccer	1545.0	0.0	0.0	0.0
Doing aerobics	1545.0	0.0	0.0	0.0
Hunting	1545.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1545.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1545.0	3.875126569716477e-6	0.012169769448686588	0.008113179632457725
Golfing	1545.0	0.0	0.0	0.002382690504667317
Boating	1545.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1545.0	0.0	0.0	0.0
Running	1550.0	1.2154485969395008e-5	0.008292820932129392	0.008292820932129392
Hiking	1550.0	0.0	0.0	0.0
Biking	1550.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1550.0	8.763543181449537e-5	0.01895420301769505	0.018615827115329286
Doing yoga	1550.0	0.0	0.0	0.0
Fishing	1550.0	3.637673019620701e-5	0.021763582529776046	0.021763582529776046
Dancing	1550.0	3.6539637577402765e-4	0.49015813374120026	0.49556036714099805
Playing football	1550.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1550.0	0.0	0.0	0.0
Playing soccer	1550.0	0.0	0.0	0.0
Doing aerobics	1550.0	0.0	0.0	0.0
Hunting	1550.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1550.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1550.0	0.0	0.0	0.0040565898162288625
Golfing	1550.0	0.0	0.0	0.0
Boating	1550.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1550.0	0.0	0.0	0.0
Running	1555.0	1.2154485969395008e-5	0.008292820932129392	0.008292820932129392
Hiking	1555.0	0.0	0.0	0.0
Biking	1555.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1555.0	8.670917381330914e-5	0.018753867584437738	0.023155935477857336
Doing yoga	1555.0	0.0	0.0	0.0
Fishing	1555.0	3.637673019620701e-5	0.021763582529776046	0.021763582529776046
Dancing	1555.0	3.565825774926809e-4	0.4783349324092088	0.4827233927119497
Playing football	1555.0	6.617817408407484e-6	0.006845925925693272	0.006845925925693272
Softball	1555.0	0.0	0.0	0.0
Playing soccer	1555.0	0.0	0.0	0.0
Doing aerobics	1555.0	0.0	0.0	0.0
Hunting	1555.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1555.0	5.325804582761634e-5	0.043204390672759094	0.04320439067275909
Rollerblading	1555.0	0.0	0.0	0.0
Golfing	1555.0	0.0	0.0	0.0
Boating	1555.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1555.0	0.0	0.0	0.0
Running	1560.0	1.2154485969395008e-5	0.008292820932129392	0.008292820932129392
Hiking	1560.0	0.0	0.0	0.0
Biking	1560.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1560.0	1.4684226824541742e-4	0.03175973583143921	0.024710313276071542
Doing yoga	1560.0	0.0	0.0	0.0
Fishing	1560.0	3.637673019620701e-5	0.021763582529776046	0.020805296416544754
Dancing	1560.0	3.5758312715009354e-4	0.47967711198544	0.4288001871294922
Playing football	1560.0	6.617817408407484e-6	0.006845925925693272	0.004563950617128848
Softball	1560.0	0.0	0.0	0.0
Playing soccer	1560.0	0.0	0.0	0.0
Doing aerobics	1560.0	0.0	0.0	0.0
Hunting	1560.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1560.0	5.325804582761634e-5	0.043204390672759094	0.03562882842095191
Rollerblading	1560.0	0.0	0.0	0.0
Golfing	1560.0	0.0	0.0	0.0
Boating	1560.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1560.0	0.0	0.0	0.0
Running	1565.0	1.2154485969395008e-5	0.008292820932129392	0.007156135646308469
Hiking	1565.0	0.0	0.0	0.0
Biking	1565.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1565.0	1.0919559492273014e-4	0.02361733641233768	0.02633146955203819
Doing yoga	1565.0	0.0	0.0	0.0
Fishing	1565.0	3.1571549521918644e-5	0.01888872419008217	0.02029181126867187
Dancing	1565.0	2.4480257634306064e-4	0.32838851699382765	0.37978615988151115
Playing football	1565.0	0.0	0.0	0.002281975308564424
Softball	1565.0	0.0	0.0	0.0
Playing soccer	1565.0	0.0	0.0	0.0
Doing aerobics	1565.0	0.0	0.0	0.0
Hunting	1565.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1565.0	2.5242862512155718e-5	0.02047770391733753	0.028053266169144716
Rollerblading	1565.0	0.0	0.0	0.0
Golfing	1565.0	0.0	0.0	0.0
Boating	1565.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1565.0	0.0	0.0	0.0
Running	1570.0	7.156491147898021e-6	0.004882765074666621	0.006019450360487545
Hiking	1570.0	0.0	0.0	0.0
Biking	1570.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1570.0	1.0919559492273014e-4	0.02361733641233768	0.02361733641233768
Doing yoga	1570.0	0.0	0.0	0.0
Fishing	1570.0	3.3801936640268916e-5	0.02022312708615739	0.019778326120798984
Dancing	1570.0	2.4696765925106423e-4	0.33129285066526587	0.3303247394414532
Playing football	1570.0	0.0	0.0	0.0
Softball	1570.0	0.0	0.0	0.0
Playing soccer	1570.0	0.0	0.0	0.0
Doing aerobics	1570.0	0.0	0.0	0.0
Hunting	1570.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1570.0	2.5242862512155718e-5	0.02047770391733753	0.02047770391733753
Rollerblading	1570.0	0.0	0.0	0.0
Golfing	1570.0	0.0	0.0	0.0
Boating	1570.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1570.0	0.0	0.0	0.0
Running	1575.0	7.156491147898021e-6	0.004882765074666621	0.004882765074666621
Hiking	1575.0	0.0	0.0	0.0
Biking	1575.0	2.7132082955678173e-6	0.003269747133607591	0.0032697471336075915
Walking	1575.0	1.0919559492273014e-4	0.02361733641233768	0.02229440179971705
Doing yoga	1575.0	0.0	0.0	0.0
Fishing	1575.0	3.3801936640268916e-5	0.02022312708615739	0.02022312708615739
Dancing	1575.0	2.4696765925106423e-4	0.33129285066526587	0.31787883650028775
Playing football	1575.0	0.0	0.0	0.0
Softball	1575.0	0.0	0.0	0.0
Playing soccer	1575.0	0.0	0.0	0.0
Doing aerobics	1575.0	0.0	0.0	0.0
Hunting	1575.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1575.0	2.5242862512155718e-5	0.02047770391733753	0.01933545374389053
Rollerblading	1575.0	0.0	0.0	0.008506681486413264
Golfing	1575.0	0.0	0.0	0.0
Boating	1575.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1575.0	0.0	0.0	0.0
Running	1580.0	7.156491147898021e-6	0.004882765074666621	0.004882765074666621
Hiking	1580.0	0.0	0.0	0.0
Biking	1580.0	2.7132082955678173e-6	0.003269747133607591	0.0021798314224050607
Walking	1580.0	9.084568921615149e-5	0.0196485325744758	0.019485203494392502
Doing yoga	1580.0	0.0	0.0	0.0
Fishing	1580.0	3.3801936640268916e-5	0.02022312708615739	0.02022312708615739
Dancing	1580.0	2.1696857228465836e-4	0.2910508081703314	0.29855674422327017
Playing football	1580.0	0.0	0.0	0.0
Softball	1580.0	0.0	0.0	0.0
Playing soccer	1580.0	0.0	0.0	0.0
Doing aerobics	1580.0	0.0	0.0	0.0
Hunting	1580.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1580.0	2.101870766561605e-5	0.017050953396996537	0.018193203570443534
Rollerblading	1580.0	8.126152492972566e-6	0.025520044459239794	0.01701336297282653
Golfing	1580.0	0.0	0.0	0.0
Boating	1580.0	2.0182704084569382e-5	0.029966048552979005	0.029966048552979005
Playing baseball	1580.0	0.0	0.0	0.0
Running	1585.0	7.156491147898021e-6	0.004882765074666621	0.006407827972978353
Hiking	1585.0	0.0	0.0	0.0
Biking	1585.0	0.0	0.0	0.0010899157112025304
Walking	1585.0	7.023031007643485e-5	0.015189741496364024	0.016948286812913996
Doing yoga	1585.0	0.0	0.0	0.004210598142013984
Fishing	1585.0	3.3801936640268916e-5	0.02022312708615739	0.02022312708615739
Dancing	1585.0	2.0375575269854769e-4	0.27332657383421316	0.2792346519462526
Playing football	1585.0	0.0	0.0	0.0
Softball	1585.0	0.0	0.0	0.0
Playing soccer	1585.0	0.0	0.0	0.0
Doing aerobics	1585.0	0.0	0.0	0.0
Hunting	1585.0	4.23836785775957e-5	0.03899747519833203	0.03899747519833203
Bowling	1585.0	2.101870766561605e-5	0.017050953396996537	0.017050953396996537
Rollerblading	1585.0	8.126152492972566e-6	0.025520044459239794	0.025520044459239794
Golfing	1585.0	0.0	0.0	0.0
